"sample","run","plate","type","gel_band","concentration","reads_total","conv_P.N","qPCR_score","average_Ct","qPCR_inhibition","qPCR_degradation","GCNreads","mbNT_GCN","qPCR_thresh1","qPCR_thresh4","Anas_carolinensis","Anguilla_anguilla","Ardea_cinerea","Arvicola_amphibius","Barbatula_barbatula","Barbus_barbus","Bos_taurus","Bufo_bufo","Buteo_buteo","Canis_lupus","Carassius_carassius","Carduelis_carduelis","Cervus_elaphus","Clupea_harengus","Cottus_gobio","Cyprinus_carpio","Dendrocopos_major","Equus_caballus","Esox_lucius","Felis_catus","Fulica_atra","Gallinula_chloropus","Garrulus_glandarius","Gasterosteus_aculeatus","Gymnocephalus_cernua","Haematopus_ostralegus","Hippolais_polyglotta","Homo_sapiens","Lepus_europaeus","Lissotriton_helveticus","Lissotriton_vulgaris","Lutra_lutra","Meleagris_gallopavo","Meles_meles","Muntiacus_reevesi","Mus_musculus","Mustela_putorius","Myodes_glareolus","Neomys_fodiens","Numida_meleagris","Oncorhynchus_mykiss","Oryctolagus_cuniculus","Ovis_aries","Pelophylax_ridibundus","Phasianus_colchicus","Phoxinus_phoxinus","Picus_viridis","Pipistrellus_pipistrellus","Prunella_modularis","Pungitius_pungitius","Rana_temporaria","Rattus_norvegicus","Rhamphochromis_esox","Rutilus_rutilus","Sciurus_carolinensis","Sitta_europaea","Sorex_araneus","Squalius_cephalus","Strix_aluco","Sturnus_vulgaris","Sus_scrofa","Triturus_cristatus","Vulpes_vulpes","mbTA_GCN"
"F350","Run 2",6,"FERA","Yes",6.22,48036,"P",12,35.6,"No","No",3870,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,5,0,0,0,0,0,0,0,0,3870,0,"P"
"F351","Run 2",6,"FERA","Yes",2.57,39901,"P",2,40.6,"No","No",0,"N","P","N",0,0,0,0,0,0,37093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F352","Run 2",6,"FERA","Yes",14.8,48359,"N",7,40.6,"No","No",8,"P","P","P",0,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20727,0,0,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,15286,0,0,"N"
"F353","Run 2",6,"FERA","Yes",3.92,38613,"N",8,39.5,"No","No",4238,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,391,4238,0,"P"
"F354","Run 2",6,"FERA","Yes",2.84,40211,"N",6,40,"No","No",666,"P","P","P",0,0,0,0,0,0,7861,0,0,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1162,0,0,1171,666,0,"P"
"F355","Run 2",6,"FERA","Yes",3.41,41365,"P",1,40.8,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F356","Run 2",6,"FERA","Yes",2.46,43213,"N",9,38.9,"No","No",5427,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12926,0,0,20996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427,0,"P"
"F357","Run 2",6,"FERA","Yes",2.01,39906,"N",1,40.9,"No","No",0,"N","P","N",0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F358","Run 2",6,"FERA","No",0,9,"N",8,41.2,"No","No",0,"N","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F359","Run 2",6,"FERA","No",0,68,"N",12,38.9,"No","No",0,"N","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F36","Run 1",1,"FERA","Yes",2.45,45932,"N",4,41.1,"No","No",5,"P","P","P",0,0,0,0,0,0,0,0,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18696,0,0,6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F360","Run 2",6,"FERA","Yes",3.27,16251,"N",5,40.4,"No","No",585,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4827,0,0,8666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0,0,0,0,0,0,585,0,"P"
"F361","Run 2",6,"FERA","Yes",0.56,15601,"N",3,40.7,"No","No",0,"N","P","N",0,0,0,0,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F362","Run 2",6,"FERA","Yes",5.34,46391,"N",5,40.5,"No","No",385,"P","P","P",0,0,0,0,0,0,44331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,385,0,"P"
"F363","Run 2",6,"FERA","Yes",0.28,8675,"N",6,40.7,"No","No",5,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502,5,0,"P"
"F364","Run 2",6,"FERA","Yes",1.96,41592,"N",1,52,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009,0,0,0,0,0,0,0,18620,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,0,"N"
"F365","Run 2",6,"FERA","Yes",10,48324,"N",1,39.8,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,0,0,0,0,0,20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F366","Run 2",6,"FERA","Yes",30.1,66999,"P",12,28,"No","No",65325,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65325,0,"P"
"F367","Run 2",6,"FERA","Yes",19.5,52705,"N",12,34.5,"No","No",19787,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19787,0,"P"
"F368","Run 2",6,"FERA","Yes",26.9,68967,"N",12,37.2,"No","No",588,"P","P","P",0,0,0,0,0,0,2639,0,0,61,0,0,0,0,0,0,0,0,0,0,0,825,0,58930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,0,0,0,0,0,588,67,"P"
"F369","Run 2",6,"FERA","Yes",0.8,18288,"N",2,39.2,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,229,0,0,"N"
"F37","Run 1",1,"FERA","Yes",13.4,47623,"N",12,36.8,"No","No",4593,"P","P","P",0,0,0,18689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,201,4593,0,"P"
"F370","Run 2",6,"FERA","Yes",15.3,39143,"N",1,41.7,"No","No",56,"P","P","N",0,0,0,0,0,0,0,23581,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,102,0,0,0,0,0,196,56,0,"P"
"F371","Run 2",6,"FERA","Yes",0.47,10335,"N",12,39.7,"No","No",82,"P","P","P",0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1040,0,0,0,0,0,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,33,82,0,"P"
"F372","Run 2",6,"FERA","Yes",5.96,40207,"N",12,38.7,"No","No",1849,"P","P","P",0,0,0,0,0,0,0,0,0,368,0,0,0,0,230,0,0,0,0,0,0,6436,0,0,0,0,0,19649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6748,0,0,220,0,0,0,0,0,0,239,1849,0,"P"
"F373","Run 2",6,"FERA","Yes",4.53,38139,"N",12,39.4,"No","No",867,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29336,0,0,0,0,0,0,0,0,5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,63,867,0,"P"
"F374","Run 2",6,"FERA","Yes",3.06,29797,"N",5,40.2,"No","No",4334,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334,0,"P"
"F375","Run 2",6,"FERA","Yes",0.84,13006,"P",3,39.8,"No","No",2790,"P","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,0,0,0,0,0,4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,0,"P"
"F376","Run 2",6,"FERA","No",0,5,"N",12,40.1,"No","No",0,"N","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F377","Run 2",6,"FERA","Yes",21.2,58519,"P",12,38.4,"No","No",14,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F378","Run 2",6,"FERA","Yes",4.5,37906,"N",8,41.9,"No","No",2524,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,29995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,2524,0,"P"
"F379","Run 2",6,"FERA","Yes",15.3,46620,"N",9,38.4,"No","No",184,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,24471,0,0,0,0,0,0,18016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,184,0,"P"
"F38","Run 1",1,"FERA","Yes",6.22,54348,"N",9,41.1,"No","No",0,"N","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,14349,0,0,0,0,0,0,17881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F380","Run 2",6,"FERA","Yes",2.18,38658,"N",5,41,"No","No",782,"P","P","P",0,0,0,0,0,0,0,11190,0,0,0,0,0,0,0,0,0,0,0,0,0,7594,0,0,0,0,0,16983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,"P"
"F381","Run 2",6,"FERA","Yes",2.42,35805,"N",1,43.5,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19688,0,0,0,0,0,0,0,0,0,466,0,0,"N"
"F382","Run 2",6,"FERA","No",0,0,"N",12,36.4,"No","No",0,"N","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F383","Run 2",7,"FERA","Yes",0,842,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,26,0,0,0,0,0,0,0,0,"N"
"F384","Run 2",7,"FERA","Yes",8.1,44713,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F385","Run 2",7,"FERA","Yes",3.57,9088,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,210,0,0,"N"
"F386","Run 2",7,"FERA","No",0,12,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F387","Run 2",7,"FERA","Yes",0.37,2394,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,0,0,0,0,0,0,0,0,"N"
"F388","Run 2",7,"FERA","Yes",0.42,8658,NA,0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,7908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"N"
"F389","Run 2",7,"FERA","Yes",0.65,4235,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,"N"
"F39","Run 1",1,"FERA","Yes",20,68181,"N",2,39.6,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,8,0,0,0,0,0,0,0,0,0,0,"N"
"F390","Run 2",7,"FERA","Yes",0,6718,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,1115,0,0,"N"
"F391","Run 2",7,"FERA","Yes",1.64,9505,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F392","Run 2",7,"FERA","Yes",11,46148,"N",0,0,"No","No",0,"N","N","N",0,1223,327,0,2309,0,12978,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F393","Run 2",7,"FERA","Yes",1.2,5188,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,0,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,"N"
"F394","Run 2",7,"FERA","Yes",5.16,48691,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,3803,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,505,0,0,0,0,0,0,0,0,"N"
"F395","Run 2",7,"FERA","No",0,176,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"N"
"F396","Run 2",7,"FERA","Yes",1.73,28945,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743,0,0,0,0,0,0,0,0,4895,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9686,0,7,0,0,0,0,0,0,0,0,0,0,"N"
"F397","Run 2",7,"FERA","Yes",7,33678,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,605,0,0,5687,0,0,0,0,0,9056,0,0,0,0,0,0,0,8594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,351,0,0,"N"
"F398","Run 2",7,"FERA","Yes",25.2,58839,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F399","Run 2",7,"FERA","No",0.26,33,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,"N"
"F4","Run 1",1,"FERA","Yes",2.66,42771,"N",5,42.7,"No","No",0,"N","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,16784,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0,0,"N"
"F40","Run 1",1,"FERA","Yes",12.2,64919,"N",0,42.7,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60223,0,6,0,0,0,0,0,0,0,0,0,0,"N"
"F400","Run 2",7,"FERA","Yes",10.4,45112,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,9076,0,0,0,330,0,0,0,0,0,0,0,0,"N"
"F401","Run 2",7,"FERA","Yes",3.83,27045,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,14756,0,0,0,0,0,0,0,0,7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,"N"
"F402","Run 2",7,"FERA","Yes",11,46230,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7346,0,0,0,0,0,0,0,0,0,239,0,0,"N"
"F403","Run 2",7,"FERA","Yes",14.3,49060,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1954,0,0,0,0,0,0,0,0,"N"
"F404","Run 2",7,"FERA","Yes",16,46166,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,308,0,0,"N"
"F405","Run 2",7,"FERA","Yes",20.3,50768,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,39614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,227,0,0,"N"
"F406","Run 2",7,"FERA","Yes",17.5,102115,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4968,510,0,0,0,0,0,46109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,"N"
"F407","Run 2",7,"FERA","Yes",12.9,45472,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,34360,0,0,0,0,0,0,0,14,0,0,9,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9328,0,0,0,18,0,0,0,0,0,0,0,0,"N"
"F408","Run 2",7,"FERA","Yes",30.4,56877,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,"N"
"F409","Run 2",7,"FERA","Yes",2.85,38753,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,1585,0,0,255,0,0,0,0,0,40,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F41","Run 1",1,"FERA","Yes",4.45,64585,"N",0,0,"No","No",2254,"P","N","N",0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,2254,0,"P"
"F410","Run 2",7,"FERA","Yes",21.9,50584,"N",0,0,"No","No",0,"N","N","N",0,15,0,0,1528,0,0,10305,0,0,0,0,0,0,0,8454,0,0,26,185,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,119,0,0,0,0,0,0,0,0,0,"N"
"F411","Run 2",7,"FERA","Yes",15.3,51045,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28917,0,0,6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"N"
"F412","Run 2",7,"FERA","Yes",24,59606,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16960,0,0,24754,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F413","Run 2",7,"FERA","Yes",1.56,13868,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"N"
"F414","Run 2",7,"FERA","Yes",20.4,62611,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14911,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,"N"
"F415","Run 2",7,"FERA","Yes",21.6,55029,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,13046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37690,0,0,0,0,0,0,0,0,0,0,0,0,"N"
